id,document,label
9277643,"평점 쓰는 덴 줄 알았더니, 알바천국일세..",0
5494215,"10점만점에 1,000,000,000,000점 주고싶다. 정말 끝내주게 만들었군.수준높은 명작",1
9742226,대학생인데 이 영화 보고 참 취업문제가 크구나 다시 느꼈습니다. 그만큼 겪어보지 않아도 피부에 와 닿을 만큼 사실적인 영화인거겠죠. 영화 잘 봤습니다. 대한민국 청춘들 모두 파이팅!!,1
6757452,보다 말았다는...2점 정도?,0
9767874,와...홍경인 어쩌다가...ㅜㅡㅜ 씁쓸하네...정말 이런영화 안찍었으면..삼류다,0
9399017,SF느낌 귀신은마치 해리포터에 디멘터느낌처음엔 귀신이 애들아빠가죽인 부인의영혼인가 했더니 뜬금없이 근처정신병원에서 애랑같이동반자살한 미친여자영혼인거도 이상하고 억지스러움,0
9304946,폭력적인 책을 검열한다는데... 양화대가 무력으로 검열하는 게 가장 폭력적인 아이러니.,0
4655994,전형적인 복수극은 수긍하기가 어렵네 .,0
9993928,이래서 김치놈들이 여자들한테 무시 당하는거야. 에로영화는 평점이 거의 높아 에휴 ㅉㅉ,0
8594792,필름 참 깨끗하넹. 감미로운 영화야,1
2010333,처음으로 영화관가서 잠잤던 영화 내용하나도기억안나 -_-,0
8810962,드라마를 잘 안보는 편이지만 장난아니게 재밌네요더욱 더 힘내주세요!!,1
10243917,"처음에는 단순 우주에 대한 희망으로 위성을 띄우는 꿈을 꾸는건줄 알았는데, 그저 하고싶은것을 하고 살라는 의미의 메세지 였다. 영화관람후 완전한 이해를 위해선 따로 송호준씨의 인터뷰를 검색해 봐야만 한다. 꼭 보도록!",1
3277722,이영화 .. 역시 태국은 공포영화 안되는듯,0
10095401,디테일한 감정 묘사 및 대사의 오묘함,1
4855955,이 영화의 평이 이거밖에 안된다는게 이해가 안된다.. 정말...,1
8595749,송포유 OO 미친놈들아,0
7980370,예고편보고 너무 기대를 했는지 그야말로 정말 실망입니다 좀 지루하고 몰입도 낮은 영화를 좋아라 하는데 이건 정말 너무 하군요 엉성한 연출 이상꼬름한 이야기 전개 휴.. 정말 최악의 영화군요,0
9585951,노아는 무슨 찟긴데는 은박지 꾸겨놓고 아주 최악의 영화임.내 4000원!!!고치는건 불빛으로 하나 건드리고 다 고침...뭐지,0
8850967,영화에 정신이 말려드는 느낌ㅌㅋㅋㅋ,0
8660782,기분이정말드럽다.있을수있는 이야기지만 너무 자극적으로 풀어내면 관객은여운보다는 상처를..,0
9140860,다시나올수없는 SF영화의 걸작품.,1
9242551,주성치 형님 정말 존경하고 대단합니다. 향후 100년이내 이런 배우가 또 있을까?,1
5529934,묻혀서 너무 아쉬운 드라마. 김민희씨연기도 좋았음. 재미있었음 5번은본듯,1
2054851,가장 멍청한 프랑스 영화의 대표적인 사례,0
5151657,...?,0
7640947,영화를 보러극장을 가는거지...감독이 약빨고 주절거리는 개소리나 들으러 티켓을 사는건 아니잖니?,0
9194776,재밌다시간이아깝지않다,1
8950319,"낮은 평점으로 기대안했지만 재미있네요. 역시 평점은 개인차,,",1
7082650,로미오와 줄리엣의 대사가 너무 딱 들어맞네요..,1
2341763,깜짝스런 장면이 많지만 역시 내용은 뻔하다,0
2546708,이 영화를 보면서 정말 재미있었다!! DVD산 걸 후회하지 않는 영화이다!!!,1
8074347,처음부터한사람만주욱나쁜사람으로만들어서보여주더니논란이심해지니까탈락시켜버렸어방송으로만보면월래성격이그럴지도란생각이들게했다논란잠재울려고빨리탈락시킨거아니예요?정하은참아쉬워요항상열심히하셔서좋게봐왔었는데다른곳에서앞으로도멋지고노력하는모습보여주세요화이팅♥,0
5555015,여선생 미친x 야구방망이로 채벌하냐?,0
9101902,짐캐리바보연기진짜ㅋㅋㅋ 연기를너무잘해서 두배우다 이유명한영화를 이제야봤다 완전웃기고재밌었음 ㅋㅋㅋ,1
3812298,제발....;;;,0
5384044,이안 감독의 놀라운 연출력과 섬세한 심리묘사! 남자가 봐도 좋은영화,1
8095658,많은 것을 느끼게 해준 드라마. 착한 사람이든 나쁜 사람이든 결국 부모 마음은 다 똑같다는 것과 낳은 정과 기른 정 모두 같다는 것을 가르쳐 주었으며 진정한 가족애에 대해서도 생각하게 해준 정말 고마운 드라마. 고맙습니다. 그리고 수고 많으셨습니다.,1
2703041,KBS 명화극장 정말 재밌는 영화만 하는것같아요~,1
8658746,에러가났다 망할 네이버,1
10272884,나 완전재밌든데 막판에 소름... 근데 벤 캐스팅은 진짜 미스.. 그래서 1점빼기,1
6508879,영화 내용도 좋았고 솔직히 어메이징 스파이더맨 보다 재밌었는데 왜 평점이 이따구인지....,1
6465092,박한별 이쁘다,1
10130841,미친 연기력이다. 한시간 반이 어떻게 지나가는지 모르겠다.,1
9422616,내가 본 애니 영화 중에 가장 유쾌.,1
9038757,지루하진 않았지만 북한설정이 거지 같아서 몰입도 안되고 그지 같은 영화ㅡㅡ;;,0
10148764,그 큐브 아님????ㄷ,0
7439040,일베충좀 꺼져라 이 쓰레기 집단소야,0
8064761,스토리 이따구로 써놓고 무슨 자신감에 개봉까지 한 건지... 이 거 보려는 사람 있으면 도시락 싸들고 따라다니며 말릴 정도로 재미없음,0
7701705,Gooooooooood민세연 박영린 넘 이쁘다,1
10173184,평점보단 점수 높은듯 재밋게봣어요,1
9314955,tv 전기세가 심하게 아까웠다 전기세 대신 내줄래?,0
9463637,말이필요없는!!명작!!,1
3655315,진짜 재미없음 케서방이 아깝다,0
9745125,불필요하게 장황한 설명은 관객에겐 불친절하다,0
8154724,21년이 지나도 기억에 남은 영화!!,1
8013608,"ktx에서 어쩔수 없이 봣는데 뻥안치고 처음에는 전부 보다가, 20분 지나니깐 3/4는 자거나 핸폰함..",0
7102786,넘재밌음,1
6132538,선택할 수 없는 가족과 그 굴레에서 겪게 되는 고통과 몸부림이 무겁게 와닿는 영화.,1
30831,별 반개. 고군분투한 브리짓 폰다에게 별하나 더준다 -_-;;;,0
3695994,"체내 분자배열을 바꾼다는 안드로메다설정은 둘째 치더라도 , 너무조잡한설정이많다",0
10107327,재평가가 절실한 아쉬운 영화.... 나는 오히려 클레멘타인보다 감동적으로 봤는데 사람들의 눈이 너무 넢아짐. 솔직히 으리가 있다면 별점 10개 주시길,1
2207249,마넥만큼 사랑받고 싶다..마틸드 만큼 사랑을 주고 싶다..,1
8365930,ㅉㅉㅉ 한달전이나 지금이나 변한것이 없네 끝날때도 별볼일 없을듯.,0
10125019,이준기 짱~~♥ 이준기 이유비 케미는 회가 거듭날수록 터지네!!! 밤선비 꿀잼♥,1
10077909,이거 완전 쓰레기영화인데... 뭐가 재밋단거지 단체로 알바쓰나.;;,0
7764011,누가 중독자의 헛소리를 믿어줄까...,1
3241745,짱재밋어,1
9297500,"뮤지컬 영화인데 사운드 녹음 엉망, 남주는 춤도 못추고, 내용은 뻔할뻔, 주인공들 목소리도 너무 안어울리고 어제 CGV에서 뛰어 나가려다 참았습니다.진심 말리고 싶습니다. 영국의 저예산 DVD용 영화뮤지컬영화 아닙니다. 맘마미아 1/10도 안됨",0
8359171,끝인가요?ㅠㅠ디저트더만들어보고싶어요ㅠㅠㅠㅠ결방ㅠㅠㅠ,1
1749128,40대의 혈기왕성함을 보여줬던 끝내주는 액션물,1
10254651,이 왜 보는거져.... 보다가 중간에 나왔어요 어설픈 홍상수 따라하기 영화임.,0
9403317,한경직... 그도 권위적인 쓰레기 먹사였습니다.,0
7010011,DVD방에서 친구들이 3편안봤다구 3편먼저 봤는데 이게 제일 무섭다니.. 공포영화치고는 제일 안무서웠던듯;;마지막끝난지도몰랐었음..,0
8530608,초딩때부터 봤어요..지금 제가 대학생이니...ㅋㅋ 동물농장과 함께 컸네요...항상 재밌고 감동적이예요..감사합니다..^^!♥,1
10012334,제니퍼코넬리.. 긴 러닝타임이지만 몰입할 수 있는.,1
9437051,재미도 있었고생각할 거리도 있었음,1
8017520,저런 미친가족 있으면 정말 골때릴것같다프랑스인이 원래 저런 성격이였나..??영화내용도 허접하고 프랑스인이 정말 유별나게 그려진영화,0
9902419,대체 어디가 수작이라는 거지... 몰입도 안되고 알포인트의 반의 반의 반의 반의 반정도 되는 영화가...,0
1770489,유치해...,0
8859303,말도 안되게 억지스러운 연출,0
3366729,좀비가 차끌고 얘기하고 달린다 ㅋㅋㅋㅋㅋ 고어장면도별로없고 별로임 ㅋㅋㅋ,0
9286392,도대체 한글 부제목 만들어서 다는 사람이 누구냐구요!!! 제발좀 부제목 좀 건들지 맙시다;;; 부제가 The Guardsman (근위병)인데 웬 뜬금없이 어전시위?,0
8621245,수준낮은 홍콩식 개그에 좀 진지하게 만들지 못한게 아쉬움..,0
8790297,이 재밌는걸 난 왜 이제야 본거지ㅋㅋ,1
2600200,"정운택, 이재용씨 덕분에 주는 점수....",0
9702444,cg가 진짜 무슨 20세기아날로그식;내용전개도 노답 그냥 보지마셈,0
2036613,중간중간엔 재밌지만... 결말이 허무 황당..,0
3168304,이야기 구성이나 영상 그리고 반전까지 만족스러움~~,1
7797315,0점없어서 1점줄게 영화관에서 영화보다가 나간적은 첨이다,0
9599167,무자식이 상팔자!!!,0
4443855,카사블랑카의 험프리 보가트는 남자중의 남자 멋지다...,1
9800803,일부 대형교회의 문제를 지적한건 좋아요. 하지만 다른 종교. 특히 대형사찰. 바티칸의 비리나 문제점들 역시 상상을 초월할텐데...마치 기독교의 문제밖에 없는것같은 설정자체가 좁은 시야를 보여주는군요. 그냥 어느 사교모임에서 틀법한 사제 비디오물.,0
9768019,처음부터 엔딩까지 재미가 없는 장면이 없다.,1
8544517,아오 흡입력제로 욕만하고 겉돌고 맨날강간영화야 더럽게잼없어,0
8327290,"이 영화 하나로 금지된 사랑과 비운의 여인, 주인공 불치병, 이런 주제들의 작품들이 많이 등장한듯. 무엇보다 프랜시스 래이의 음악이 너무 슬프고 아름답다는.. ㅠㅠ",1
4512801,웅,1
8918117,이번주 토요일 노홍철 뒤를 이어 지코가 MC한다해서 기대된다♥,1
10126090,1점도 아까울정도의 영화네요.내용면으로는 오스만의 대한 미화와 비잔틴의 대한 어리석음을 부각시키는 선전물과 같은 영화였다는게 제평입니다.물론 영화의 기술적이나 전투씬도 엉성하네요.,0
9816498,이거 제작비 차라리 기부를했으면 좀더 따뜻한 세상이 오지 않았을까요?,0
6181460,"큐.클럭스.클랜.(K.K.K)훼밀리마트.돈주고본 당신은,봉,포인트로 보기도 아까운 졸작",0
9674364,멋진 시나리오 세련된연출 볼만한 영화!,1
5065165,후한 점수를 주면 안될것 같은 분위기에 별 하나를 깎음.,0
7581736,재미도 없고 결말도 맘에 안들고,0
6808100,이렇다할 감동도 공감대도 오지 않는 영화. 지하철 화재로 인한 사망 설정은 정말 최악. 배우들의 연기력도 말이 안나오는 수준. 도데체 뭘 보여주려 만든 영화인지.,0
7006468,러닝타임 내내 꿈을 꾼듯한 영화..소장가치10000000프로,1
9709972,강우석감독영화가 다 글치 .,0
4964532,첫번째 에피소드 여자 말투 내내 싸우는 투라 짜증남. 두세번째 이야기 너무 좋았음.!,1
7680409,한명도 아닌 두명이라 큰걸,0
4549873,한 숨 밖에 안나온다,0
8158353,드라마가 살아있는 가슴 먹먹해지는 영화였다. 진짜 최고다. 만화랑은 조금 다르니까.. 너무 만화 생각하면 안된다. 원작을 뛰어넘은 영화였다.,1
153136,Good~,1
4896327,"트윈스 (채탁연, 종혼동) 만 이뻤지요. 영화는 흐접스러운..",0
9907479,"ㄱ, ㅈ같ㅇ ㅍㄹㄱ 섹귀들~!!!",1
7804330,ㄹ,0
4313006,바로 이런놈들때문에 이나라가 지금까지 통일이 안되고 있는거다.진짜다.믿어라.제발.,0
5233155,여기 재밌다고 하는애들 대체누구 지인이야? 미친....,0
5089419,나는 이런 따뜻한 만화가 좋더라^^,1
4475478,변태,0
9129128,남주 개부정적 그래서좋음 근데 결말은 별로 취향 아니였음,1
7803698,전문가만 왜 0점이 가능한가,0
7899604,부모 자식 애증관계를 확실히 보여준 드라마,1
6775437,스토리와 스케일 모두실패한 어설픈 추억의 망작. 잠수함 어뢰 CG가 참일품이네 게다가 고래까지 ㅠㅠ 잔뜩척하며 들이대보지만 별보잘것없는 개털 딱그모양새..,0
8188134,은근무섭 7점정도는 될듯 결말이 아쉽,1
7033450,아름답고 재밌고 착한 영화다.,1
9287314,성장 느와르 중 이정도면 걸작이다.,1
5422040,곽부성과 오경으로 왜 이딴걸 만들었나? 홍콩 돌연변이 액션 영화 중에 최악이다.,0
8129920,10점은 평점 보정용 입니다.. 제 점수는 8점이요~ 나름 긴장감있고 재미있었어요.. 반전이 좀 예측 가능했기에 아쉬웠지만..,1
3188003,"보는내내 폭력경찰로인해 기분나빴음, 결말이 뻔했지만 흥미진진했던...",1
5295759,존나 태국판파워레인저레드의이야기같음 개재미업고 무에타이도아님액션신도 10분?나옴,0
6733084,훌륭하다 진땀나는 승부,1
6784667,3.14 원주율메이커,1
2665002,엘비스의 종이모자마저 사랑스럽다 ㅎㅎ,1
5298171,빵점,0
6252862,다큐영화가 이렇게 재미있는 줄 처음알았습니다. 아주 흥미진진하고 잼씁니다~,1
8564287,장르가 먼지도 모르겠구 황우슬혜 몸을 너무 아껴서 아쉽네,0
9427710,군대에서 봤는데 왜 무료인지 알겠더라..,0
6144328,그냥 재미로 만들다.,0
10139389,어디서 슬픈건지...평점보고 봤는데 어디서 슬픈건디 2시간동안 봐도 안나오고...하 시간낭비 드랍게 재미앖네무슨 소극장 어린이뮤지컬 본는듯하다,0
9686970,"김대중, 김일성, 김정일이가 죽었지만, 부관참시로 반성하게 끔,,, 전라도와 경상좌빨, 개노빠를 전부 죽이는 일이 필요하다.",0
9593660,어렸을때부터 지금까지 10번이상 본것같은데 최고..,1
6769065,sm에 똥 애기,0
975250,쓰레기 영화! 고등학교 때 단체로 보고 토하는 줄 아라따,0
7473687,주인공이 언제까지 당하기만 할꺼야?그리구 이혼녀는 쓰레기라고 하냐?작가가 이혼녀들을 쓰레기 취급 하네~물건 이라고 하질 않나~~~ㅉㅉ,0
5720623,완전 좋아요 역시 지성오빠 재중오빠가 있으느까 ㅎㅎ,1
1723163,안도 마사노부가 아니면 구원받지 못했다.,0
8977764,영화 좋은데 액션연기 잘한다...,1
9690426,짐승만도 못한 늙은 알콜중독자 아버지를 둔 소년과 불안정한 조의 위태한 일상과 우정.. 너무 어둡고 지루하도 우울할까봐 시청을 미뤄왔다가 봤는데 몰입감 좋고 어른을 위한 동화같은 이야기네요.,1
2875691,감히 최고라 말할 수 있는 영화! 영화가 끝난후 아직까지 여운이 감돈다. 최고!!,1
9501168,한번쯤 보면서 생각에 잠겨봐야하는 영화다.,1
10105707,잘만들어진 영화라고생각한다 평점이 생각보다 낮네,1
9525065,낚시질도적당히해라 내가평점보고 일병때연등할때선임한테이거보자고했다가 엎드릴뻔함 피아니스트의전설 < 디워 < 데어데블,0
9958622,임성한 작가가 타임워프 스릴러 영화를 만들면 이런 느낌일려나. 설정이 아깝다,0
7781179,4점은 되는데 지나치게 점수 높네 솔직히 안보는게 낟다.,0
5251857,4.3,0
10097496,굿 굿 다소 지루한부분이 있지만 정말재밌게본 영화,1
9965923,섹스 장면이 있어도 12세 관람가가 될 수 있구나...,0
7797568,중학교 영상반 학생들이 만든수준...,0
9845126,평론가 평점 읽다가 소름돋는 문장 있길래 누군가 봤더니 허지웅 ㅋㅋ 이사람은 이런 글을 쓰는 사람이란걸 곧잘 잊곤 한다.,1
8989604,명작중에 하나 꼭보시길,1
371293,성룡 왜 이러냐,0
8192429,고어씬으로도 가려지지 않는 부실함.,0
10164611,남친이랑 볼거없어서 젤가까운게 이거길래 봤는데 자살하싶었음,0
2092294,안습,0
3776779,보면서 답답함을 느끼기는 처음. 너무 답답해.,0
689743,신인 대박,1
8860743,웰메이드 칭찬 받을 드라마인데 조기종영이라니,1
8218865,솔직히 다 좋은데... 먼가 억지가 있음. 바로 도청하는거. 아니 모든 사건들 다 도청해서 녹음해. 그럼 처음부터 밝히던가.... 진짜 8점대 줄뻔 했는데 유덕화 마지막 우는 장면과 그 Ost때문에 10점 안 줄 수가 없음,1
7695803,평점이 이건 아니지 잼나게 봤는데,1
9644812,그레이스 ?? ㅋㅋㅋ 유치해서 웃음이 나온다. 그레이스래 하하하 ..,0
2525972,왜 좀 더 막나가질 못하는 건지...결국 후반부는 전혀 다른 장르가 돼버렸다.,0
9459939,스토리가 심심하면 액션이라도 빵빵하게 채워넣던지... 이것도 저것도 아니고 보는 내내 긴장감이라고는 전혀 없는게 차라리 다큐멘터리가 더 낫겟네요,0
7085855,짱!,1
10218842,시간가는줄모르고봤네요남주덕에 눈이행복하고 재미도있구 굿,1
8730847,"야, 진짜로 이 커플 가지고 이거 밖에 못 하냐?",0
5195772,수많은 드라마 시리즈중 최고의 이야기만 엄선되었던 재미있었다,1
932303,지금 봐도 무방하다,1
366959,나이가 들수록 힘겨운 에릭,0
6467416,진정한 작품성을 느낀영화.. 이만희 감독 최고!,1
679321,그럭저럭 볼 만한 킬링타임용 영화. 1점짜리 때문에 10점,1
9768080,마무리가 너무 깔끔하고 좋았다,1
6662535,내 인생 최고의 영화,1
8692855,bbbb 그냥 다 재밌음,1
8964209,엑스맨 탄생 : 울버린 X-Men Origins ; Wolverine,1
1210186,사람 팔 뜯어먹는 장면이 기억에 남는군...-_-,1
3137663,볼만. 애들은 상당히 좋아함,0
7498296,시간아까워,0
8062600,아무리 손예진이라도 딱1년만 델고 살아봐라 질리게 돼있다....남자란 동물들은 여자가 몸을 허락한순간부터는 사랑이란 감정이 오래가지 못하는법이지....,0
9443901,지루했다. 고양이 비중 거의 없음,0
9980348,재미도 없지만 보고나서 뒷맛까지 씁쓸한 영화 찝찝한기분이 떠나질않는다,0
4874413,..... 할말없음,0
5261307,넘 웃기다. 완전 막장 드라마,0
8759600,다시봐도 액션 명작이네.. 97년도에 만든건데 후덜덜하네요,1
8515159,말없이눈물만흐르네.. 내가본 한국영화중 베스트3에드네 잘만들었고 사실적이었고 두주인공연기도좋았고..분단 탈출..죽어가고 살아남고..가슴에묻고살아가야하네..사랑하는사람과함께살아가는게얼마나힘든일인지 평범하지만 평범하지않은 여운이남는영화,1
4240814,"정혜, 상처를 사랑으로 씻어내길... 정혜가 행복해졌으면..",1
9649859,"강렬한 빨강 이미지와 강렬한 스토리. 하이힐, 그녀에게와 더불어 알모도바르의 3대 걸작",1
9899521,흠.. 워낙 유명한 영화라서 봤는데 솔직히 모르겄다.. 초반엔 좀 재밌었는데 뒤로 가면갈수록 좀 유치하다랄까..? 아무튼 정말 파이인 영화다,0
8493389,시리즈중 제일 별로라는 평을 받았지만 저스틴 린이라는 감독을 분노의 질주 시리즈에 내정한 중요한 작품이고 최근 6편 결말 때문에 재조명할 필요가 있는 영화.,1
2041205,쵝오,1
9732118,걍 막만든듯 채색도 잘 안되있고,0
8834241,그럭저럭 볼만한 영화 와 대박 까진 아니더라도,1
1365161,한나라의 경제를 장기적으로 파탄으로 몰고간 역사를 배울수있음,0
7295095,"이걸 재미 없다고한 사람이 이상하다 . 어린이 , 청소년 . 성인 이렇게 목소리를 따로 따로 해서 더 듣기 좋았다 . 감동과 재미 이 2가지를 주는 이 영화 한반도의 공룡이다.",1
5814406,직접 체험은 못하더라도 교육차원에서 학교에서 단체 관람 하면 좋겠습니다.,1
8453242,"최고의 영화 이영화가 1941년영화라니,,",1
10173337,이정도면볼만한영홬ㅋㅋㅋ,1
9849783,지루하고 연출도 딸리고 전혀 무섭지도 않고...참 답없다,0
9616664,영화는 참 좋은데 사투리만 좀 더 잘 썼으면?,1
7746808,이영화는 한마디로 허술함의 극치. 시대극 속 영국신사에대한 로망을 가진 여성을위한 어정쩡한 판타지물,0
9986130,에필로그는 정말 최악의 한수였어요~,0
7907091,이명박 대통령님 정치 잘했음,0
7494959,소재 하나 믿고 무대뽀로 진격하는 영화. 차라리 비틀즈 코드의 평행이론을 보는 게 유익. 그건 웃기기라도 하지.,0
8990053,적어도 좀비랜드나 킬좀비같은 쓰레기들 보다는 백배천배는 낫다고생각함....,1
9339078,잼있게 잘보고왔습니당 ㅎㅎ 내용도 너무좋고..한가지 아쉬운게 제옆에 남자친구있으면 좋겠당,1
8898009,아주굿이에요아주굿이에요 굿굿굿,1
9708412,웬만하면 수고했다고 점수라도 주고 싶은 데 용남이 안된다.,0
9473849,이기적인 남자가 조그만 마을에서 반복된 일상을 경험하면서 착함을 얻는다는 내용인데 다시 도시로 돌아가면 경쟁이라는 치열함속에서 다시 이기적인 본성이 나올거 같음. 너무 영화구성이 작위적이고 단순하다. 작은 시골마을에서나 통할 이야기.,0
10085683,재미 없다 중국 사람이 되버린 장나라,0
7031286,농담아니라 다들 연기를 너무 못함 ㄷㄷㄷ 특히 여주가 제일 ㄷㄷㄷ,0
6611812,역시 류배우님의 연기는..,1
2548663,편안하게 즐길만한 영화 ~ 명절영화급. 잼있었음.ㅋ,1
9872593,이게 왜 5점이지;;;,1
6177566,신시티이후의 최고의 영화인듯..,1
6154077,쓸데없이 꼬고 또 꽈서 별로.. 불필요해 보이는 잔인한 장면도 별로.,0
3290129,제목이 실제 주인공 유스케가 아니고 나오코인 건 우에노주리로 낚시질하려는 의도???,0
8054436,빅뱅 항상 너무멋있다.내가 저 사람들을 가까이서 봤다는게 아직도 잘 안믿긴다.가까이 가고싶지만 그럴수없다는걸 알기에!난 콘서트를간다ㅎ,1
9085202,울고싶은날 이영화보고 실컷우세요재밋기도 재밋고 가슴깊이남는영화,1
7007965,나는 이걸 띄엄띄엄 봐서 다행인데.. 지금까지 1회부터 본방사수한 시청자들은 생각안하나.. 같이 연기하는 배우들도 더러워서 연기 할맛안나겠다.. 에휴.. 안봐 ㅡㅡ,0
8351010,담배 꺼라... 확!...,0
4323251,사이먼 베이커 여기 왜나온그야,0
1414015,코믹멜로 드라마 중에선 최고다,1
6174181,뭐니뭐니해도 차태현 패는 장면은 지금봐도 압권,1
3249412,마음속에 콕콕콕,1
3925287,주인공여자범인 영화다봤지 OO새기들아 졸라재미없네 씨발진짜 ㅡㅡ 아오 내돈,0
4320384,재미도 없고...교훈도없고....ㅡㅡ,0
7520280,가슴 뭉클한영화..두번째봤는데도 눈시울붉혔네요~실제 배우들이 아니라는데 지금은 어떤모습들일지 궁금하네요.저예산으로 이렇게 훌룡한 영화가 나올수있다는거에 감동입니다.,1
3841806,연쇄살인女와 그녀의 살인을 즐기는 조력자.,0
6581461,진짜 원작을 다 망친 개 쓰래기 영화,0
4532067,웃긴건 감독도 좀비고 출연자 1명도 이름이 좀비다 ㅋㅋ,0
8023660,너무재밌게봣어요!이기우사랑해요,1
8963464,나도재밌었는데 왜 재미없다는지,1
8138598,하...오글거려죽는줄알았다그리고 성우가 장면이랑따로논다짜증난다,0
7917426,0점은 없나??,0
2469000,이런에로영화가있다니..무삭제로봤는데..완전헐이었다.....,1
6768805,재밋쪙,1
8903354,평론가? 평론가 때려치고 편의점 알바나 해라. 뭐 점수 짜게주고 독설 한마디 써주면 자기가 우월하게 느껴지나보지?솔찍하게 평가해서 최소 8점은 줘야한다. 그냥 잘난듯이 글 하나 찌끄려놓고 5점이하준 평론가들 반성해라. 그런 의미에서 난 10점.,1
9968898,진짜 CG가 컴퓨터게임보다 더 못하다,0
6288637,이런 절망적인 사랑에 모든걸 걸수 있을까 생각해보는..,1
8647785,kpop star 인지 apop star 인지 모르겠다... 팝송만 죽어라 하는데 시즌1이나2에서는 외국애들이 한국노래 하려고 노력은 했는데 3에서는 미션아니면 그냥 팝불러재끼고...언어 리듬도 음감도 틀린데 다 알아들어?나만 못알아들어서 느낌 없어?,0
123555,화장실이 어디냐구? 배타고 중국가라...,0
9069243,수지가 예쁜건 알겠는데 좀 많이 나온거 같아서... 당분간 좀 다른 사람들 나와줬으면 좋겠어요....그리고 런닝맨 볼때마다 생각한건데 광수 너무 불쌍해요ㅜㅜ 그리고 게스트 보다 기본 멤버가 더 재밌어요,0
9566691,내인생 첫영화...간직하고싶다,1
4798031,"""""""이상한평점""""이네요 상당히 조잡한전개와 흡입력없는 잔잔하다못해 지루한스토리""",0
10137550,지루하네유. 여자 성기 막 말하고 여성 누드 사진이 나오는데도 12세 이상 관람가네유.,0
9697842,일단그냥...10점드림... 잘보았어요 마지막 그냥 머리아프네요ㅋㅋㅋ,1
8788209,진짜 할말을 잃게 만드는 영화..,1
6840699,"진한 감동이 남는 영화,",1
7797873,여성우월주의에서 나온 차별주의적 영화,0
5926480,재밌긴하지.망했지.옛날에.코엑스메가박스에서..관객수.4명이서.봤다,0
9341959,송가연선수 그러는거아닙니다. 어려서 아무것도 모르는가본데 주먹이운다 시즌1때부터 다 챙겨본 팬으로써 굉징히 불쾌합니다. 차라리 그렇게 해설하실꺼면 팀드레곤 세컨으로 가세요. 이 프로가 팀원쪽이 홈팀이고 남의철쪽이 원정팀입니까?,0
5406337,여전히 적응이 쉽지 않은 로맨틱 코메디. 왜들 그러셔..,0
10276677,따뜻한 미소가 너무 좋은 영화,1
8836737,영화가 엄청 이뻐서 좋았어요,1
8089850,ㅡㅡ 시간버렷다....이걸 끝까지 본 내가 스님이네,0
9894593,예고편이 전부인 영화. 뭔가 엉성하다. 뭘 말하려는건지 알수가 없어,0
1268855,졸작.,0
5259730,영화도 모르면서 아는척하지말자 ㅉㅉ 이게 영화지,1
8271725,먼 내용인지 모르겠다. 최악이다. 최악의 연출 . 애니계의 요가학원. 졸음만 온다.,0
8402124,10년을 준비해서 만든 이런 좋은 영화가 평점이 이리 낮다니...,1
8633340,트페 나와서줌 ㅋㅋ 아 갬빗말이에요 갬빗,1
7959033,1편을 재밌게 보았고 그리고 마블로 인해 고스트라이더가 얼만큼이나 강한지 아는데 겨우 유탄에 다가 떨어지고 여러모로 실망스러운.. 유탄에 나가 떨어질때부터 그냥 끊음. 그리고 1편이랑 후속인줄알았는데 과거가 조금 다르네요,0
9465659,ㅉㅉ 내려라 방송 깡패들,0
3937575,두손머리위로들어 봐봐 미친듯이 흔들어 봐봐,1
7705454,고양이 사랑해,1
5497650,"출연배우 4명, 평점 4점. 20년전 유호프로덕션이 생각난다",0
9853524,재미있게 잘봤어요~~,1
6961007,오페라의 문외한에게 하루종일 떠나지않는 감동. 명불허전이구나 정말.,1
6110628,꽤 볼만했습니다.,1
4414896,재밌다,1
4096853,그나이 또래 류현경 만한 배우도 없다,1
9985367,불은 잘 보이지도 않고 사람 죽어나갈 때는 엄청난 웅장한 음악만 나오고 전혀 마음에 와 닿지 않는 설정들,0
10162129,씹노잼톤노잼노잼노잼,0
4538308,긴장감도 있었지만 어설픈 전개를 감출수는 없다,0
9102105,강동원 멋있음♡♡♡♡,1
4215697,너는 그냥 쓰레기,0
8936795,"별 대단할 것 없는 퀴즈쇼이야기. 인도 하층민의 삶을 전세계에 노출시키려 한 목적은 선공한듯 싶으나, 너무 억지스러운 해피엔딩은 촌스러웠다.",0
8092115,말이 필요없다...그냥 쵝오~~~,1
314505,작~은 레오니~ 큰~레오니~ 뚱뚱한 레오니~,1
1087827,꼭보세요 쓰레기 영화란 이런 겁니다,0
8817435,폴워커가 사라지고 갑자기 갑툭튀가 등장했지만 그래도 꽤 재밋엇음ㅋㅋ,1
10210989,눈물눈물엄철흘렸던영화,1
9919585,아 무슨 배급을 이따위로 했어 국내 상영관이 메가박스 하나라는게 말이되 ㅡㅡ,0
7215898,연기는 볼만했지만 감독이 OO기,0
10008592,마음이 따뜻해지잖아아름다워,1
8562400,연기나 스토리나 다 어색..ㅡㅡ보고나서 그냥 그렇다가 아니고머 이런영화가 있어 그러면서 댓글 처음으로 남김ㅋ왠만하면 보지마요,0
280412,티비서 보여주던 거.. 아마 보다가 채널 돌렸지..,0
7326614,눈물이 안 날 수가 없네,1
3415206,나도 달콤한 스트로베리 쇼트케이크 먹고싶다. 나에겐 필요하다 ^^,1
